,comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
44031,5572.441743,1,46,1,160,0.34,182.6086957,18.09824763,48,1
44032,0,1,50,1,176,0.38,344.9275362,34.18557886,117,0
44033,0,0,52,1,159,0.35864,1038.115942,102.8871014,120,0
44034,810.5369807,1,56,1,168,0.34928,118.8405797,11.77822465,119,1
44035,0,1,46,3,167,0.35264,55.07246377,5.027291008,93,0
44036,1722.391084,1,50,2,151,0.30438,869.5652174,37.05831658,66,0
44037,0,1,61,2,164,0.27018,782.6086957,30.1062913,90,0
44038,0,0,45,1,170,0.38,278.2608696,27.5782821,122,0
44039,1519.756839,1,62,3,147,0.38,144.9275362,14.3636886,60,1
44040,1621.073961,1,60,2,167,0.31334,587.2463768,58.20166619,102,1
44041,1519.756839,1,52,2,156,0.34444,24.63768116,0,107,0
44042,1266.464032,1,58,2,146,0.302,256.5217391,0,46,1
44043,0,0,52,3,164,0.30168,69.56521739,2.872737719,126,0
44044,0,1,63,1,169,0.35444,134.7826087,13.35823039,131,0
44045,4052.684904,0,60,2,156,0.317,398.5507246,39.50014364,103,0
44046,3039.513678,0,63,3,154,0.30666,89.27536232,7.181844298,63,0
44047,759.8784195,1,49,2,147,0.32738,72.46376812,6.636024131,47,1
44048,1367.781155,1,73,2,167,0.37,680.8695652,50.70382074,126,1
44051,0,1,69,3,164,0.34,824.6376812,81.72938811,132,1
44052,0,1,44,1,157,0.37,249.2753623,24.70554438,104,1
44053,0,1,75,1,159,0.35946,89.85507246,1.752370009,91,0
44054,0,1,49,2,160,0.2337,326.0869565,27.00373456,113,0
44055,962.5126646,1,58,2,157,0.32354,497.826087,49.33927032,128,0
44056,0,0,44,1,146,0.33546,293.4782609,29.08646941,121,0
44057,3039.513678,0,68,2,171,0.31304,579.7101449,57.45475438,127,0
44058,0,0,61,3,166,0.32222,266.6666667,15.08187302,69,0
44059,0,1,63,1,175,0.368,48.11594203,4.768744614,81,0
44060,9118.541033,1,65,2,159,0.26,875.3623188,86.75667912,61,0
44061,91.18541033,1,55,3,164,0.34724,111.4202899,11.04280379,55,1
44063,0,0,67,2,164,0.39,1577.971014,156.3918414,132,0
44064,0,1,56,1,169,0.28926,195.6521739,19.3909796,124,1
44065,1925.025329,0,60,3,146,0.38,214.4927536,21.25825912,131,0
44066,0,1,46,1,172,0.3679,318.8405797,31.60011491,122,1
44067,0,0,49,4,164,0.35348,113.0434783,11.2036771,119,1
44068,2026.342452,1,71,2,160,0.3498,672.4637681,66.64751508,123,0
44069,0,1,51,1,164,0.26854,48.86956522,1.43636886,86,1
44071,0,1,44,3,173,0.3189,57.97101449,5.745475438,119,0
44072,0,1,42,3,164,0.35154,57.97101449,5.745475438,108,1
44073,1013.171226,1,75,3,177,0.36562,524.6376812,51.99655271,120,0
44074,2431.610942,0,47,2,170,0.38,581.1594203,57.59839127,120,0
44075,0,1,58,3,169,0.34,318.8405797,12.35392129,56,0
44076,0,1,55,2,161,0.37,205.5072464,20.36771043,81,0
44077,0,1,57,3,159,0.32,540.5797101,53.57655846,127,1
44078,81053.69807,1,75,2,170,0.27668,376.8115942,37.34559035,132,1
44079,1215.805471,1,47,2,170,0.285,249.2753623,24.70554438,127,1
44080,0,1,70,1,171,0.31538,1151.304348,114.1051422,108,0
44081,1519.756839,1,36,1,171,0.36,66.66666667,2.872737719,31,0
44082,2532.928065,1,63,2,156,0.29346,1568.115942,155.4151106,131,0
44083,0,0,55,2,159,0.358,93.33333333,9.250215455,74,0
44084,0,0,50,2,159,0.32,254.3478261,25.20827348,105,0
44086,0,0,66,3,164,0.3454,1451.884058,143.8954323,119,1
44087,0,1,49,1,159,0.33466,230.4347826,22.83826487,56,1
44088,0,1,49,2,146,0.30288,469.5652174,46.53835105,106,1
44089,0,0,47,1,171,0.3,166.6666667,16.51824188,76,0
44090,924.0121581,1,59,1,156,0.30852,292.7536232,18.87388681,124,0
44091,0,1,46,1,167,0.27246,115.9536232,11.49209997,129,1
44092,810.5369807,1,75,1,148,0.344,362.3188406,35.90922149,74,0
44094,2532.928065,1,71,2,154,0.36,488.9855072,48.46308532,95,0
44095,0,0,71,1,146,0.3768,402.8985507,20.82734846,126,0
44096,0,1,60,1,162,0.3543,250.4347826,24.82045389,124,0
44097,0,1,73,5,164,0.37016,579.7101449,57.45475438,77,1
44098,0,1,52,1,146,0.3619,160.115942,15.86900316,123,0
44099,2451.874367,1,76,3,146,0.31062,156.5217391,15.51278368,-7,0
44101,911.8541033,1,63,2,147,0.3696,2486.26087,9.336397587,83,1
44102,506.585613,1,75,3,166,0.3,210.8608696,8.618213157,64,1
44103,0,1,75,3,159,0.37022,208.9855072,0,98,0
44104,1013.171226,1,54,2,170,0.37,434.7826087,18.09824763,57,0
44105,0,0,64,1,175,0.31832,224.3478261,0.000287274,128,1
44106,0,1,54,2,164,0.34,869.5652174,86.18213157,118,1
44107,2026.342452,1,75,3,146,0.3645,547.826087,54.29474289,114,0
44108,455.9270517,1,60,2,146,0.34,217.3913043,21.54553289,80,1
44109,0,1,45,1,173,0.30314,214.4927536,21.25825912,129,1
44110,2127.659574,1,62,3,170,0.368,0,0,109,1
44111,455.9270517,0,60,3,171,0.33334,82.31884058,8.158575122,129,1
44112,0,1,62,3,164,0.36,579.7101449,4.59638035,128,0
44113,0,1,58,1,147,0.30284,914.7826087,90.66360241,102,0
44114,2026.342452,1,55,1,163,0.34336,173.9130435,17.23642631,74,0
44115,0,0,67,2,157,0.31436,434.7826087,42.22924447,86,1
44116,1722.391084,0,65,2,160,0.33714,367.826087,36.45504165,100,0
44117,0,1,51,2,160,0.37,64.92753623,0,58,0
44118,810.5369807,1,60,3,173,0.34,462.0869565,45.79718472,76,1
44119,506.585613,1,65,3,164,0.34736,0,0,96,1
44120,0,1,50,1,165,0.38,240.5797101,23.84372307,131,0
44121,0,1,46,1,164,0.2936,76.23188406,5.745475438,128,0
44122,2330.29382,1,55,3,147,0.27736,236.2318841,23.41281241,132,1
44123,0,1,63,1,146,0.32772,415.942029,32.03102557,127,0
44124,0,1,73,3,169,0.38,724.6376812,71.81844298,111,0
44125,810.5369807,1,64,3,147,0.36866,286.9565217,28.44010342,62,1
44126,4052.684904,0,75,2,146,0.31528,1216.811594,40.21832807,116,1
44127,709.2198582,1,52,2,155,0.325,118.8405797,2.872737719,123,0
44128,0,0,42,1,176,0.36722,30.43478261,3.016374605,78,1
44129,0,0,62,1,146,0.2862,579.7101449,57.45475438,85,1
44131,0,0,51,1,172,0.32904,20.28985507,0,-608,1
44132,0,1,54,3,159,0.33004,57.97101449,5.745475438,6,1
44133,0,0,52,2,148,0.33426,579.7101449,52.43320885,80,1
44134,0,0,49,2,164,0.34546,434.7826087,43.09106579,75,1
44135,0,1,47,1,159,0.23438,156.5217391,0,126,1
44137,3039.513678,0,42,3,152,0.34,211.5942029,20.97098535,113,1
44138,0,1,52,3,146,0.288,221.7391304,21.97644355,104,0
44139,0,0,49,1,169,0.37998,211.5942029,20.97098535,88,1
44140,0,0,70,1,166,0.35,545.5072464,54.06492387,118,1
44141,3039.513678,0,56,1,166,0.37,144.9275362,8.618213157,51,0
44142,0,1,52,1,171,0.29716,197.1014493,2.872737719,92,0
44143,0,1,61,1,170,0.31,0,0,-609,1
44144,3039.513678,1,60,2,166,0.28,724.6376812,55.38638322,131,1
44145,658.5612969,1,56,2,151,0.31574,0,0,-609,1
44146,0,1,52,2,175,0.26946,1449.275362,143.636886,98,1
44147,0,0,48,1,146,0.36914,20.28985507,0,55,1
44148,557.2441743,0,68,3,169,0.26628,79.71014493,0,132,1
44149,4052.684904,1,75,1,168,0.368,333.3333333,33.03648377,79,0
44150,0,0,61,1,164,0.38,0,0,-609,1
44151,0,0,53,1,160,0.34518,102.8985507,10.1982189,132,1
44152,6079.027356,1,65,2,170,0.21956,456.5217391,45.24561907,116,0
44153,0,0,58,3,164,0.28696,656.8115942,65.09623671,-2,0
44154,0,1,50,2,164,0.3723,857.9710145,85.03303648,128,1
44155,0,1,50,1,146,0.37996,481.7391304,21.76098822,107,1
44156,0,1,55,1,146,0.38,176.8115942,17.52370009,64,1
44157,0,0,53,2,154,0.37,188.4057971,18.67279517,35,1
44158,0,1,67,3,146,0.29066,310.1449275,30.73829359,134,1
44159,0,0,61,2,169,0.33018,15.36231884,1.522550991,66,0
44161,0,1,49,2,159,0.25276,164.9275362,16.34587762,128,0
44162,1925.025329,1,52,2,147,0.2421,313.0434783,27.86555587,105,1
44163,607.9027356,1,63,3,167,0.33846,556.5217391,55.15656421,122,0
44164,1519.756839,1,69,3,176,0.37,362.6086957,35.93794887,109,1
44165,1519.756839,1,52,2,164,0.32,1747.826087,173.2260845,131,0
44166,0,0,52,2,160,0.29196,421.7391304,41.79833381,104,1
44167,0,1,43,1,156,0.28916,21.73913043,2.154553289,-608,0
44168,0,0,48,2,146,0.38,298.6956522,29.60356219,129,0
44169,0,1,56,3,154,0.376,12.17391304,1.206549842,128,1
44170,0,0,39,2,164,0.2909,130.4347826,12.92731974,122,1
44171,354.6099291,1,40,1,173,0.3579,81.15942029,0,67,0
44172,1317.122594,0,49,3,154,0.37,204.9275362,20.31025567,-608,0
44173,0,1,46,1,160,0.38,388.4057971,38.49468544,117,0
44174,12158.05471,1,75,3,146,0.25454,782.6086957,77.56391841,134,1
44175,1088.652482,1,46,1,168,0.38,275.3623188,27.29100833,129,0
44176,10131.71226,1,66,2,166,0.33334,701.4492754,22.84401034,118,1
44177,0,1,54,2,146,0.3115,579.7101449,57.45475438,105,0
44179,0,1,48,2,160,0.3228,165.2173913,16.374605,64,0
44180,0,1,49,1,146,0.34,364.6376812,36.13904051,79,1
44181,0,1,71,2,146,0.32,904.3478261,89.62941683,105,1
44182,0,1,54,2,147,0.3609,115.942029,11.49095088,83,0
44183,861.195542,1,61,3,164,0.38,647.826087,33.61103131,107,1
44184,506.585613,1,54,2,155,0.3564,138.5507246,0,150,1
44185,0,0,56,2,156,0.37992,84.05797101,8.330939385,58,0
44186,2836.879433,1,69,1,166,0.3349,1747.826087,173.2260845,126,1
44187,2026.342452,1,65,3,164,0.36698,776.9855072,73.39270325,83,0
44188,0,0,75,1,175,0.36,464.3478261,27.77937374,60,0
44189,810.5369807,0,47,1,147,0.37,81.15942029,8.043665613,86,1
44190,2026.342452,1,63,3,166,0.325,130.1449275,11.2036771,94,0
44191,1519.756839,0,68,2,170,0.38,1050.144928,104.0792876,130,0
44192,506.585613,1,46,2,154,0.35144,131.5449275,0,87,0
44193,911.8541033,1,54,3,164,0.30038,1159.42029,114.9095088,115,0
44194,1519.756839,1,52,1,166,0.37,198.5507246,19.67825338,114,0
44195,0,1,52,1,149,0.36998,164.3478261,16.28842287,76,0
44196,1266.464032,1,43,3,154,0.3263,202.8985507,20.10916403,129,1
44197,0,1,41,1,156,0.34,78.26086957,7.756391841,60,1
44198,0,1,55,1,146,0.3492,434.7826087,43.09106579,-50,1
44199,0,0,57,2,146,0.3318,579.7101449,57.45475438,41,0
44201,0,1,46,1,160,0.3091,34.7826087,2.010916403,85,0
44202,0,0,75,3,159,0.3125,160.8695652,15.94369434,125,0
44203,3546.099291,1,66,3,153,0.26664,408.6956522,29.58919851,118,1
44204,0,1,71,2,169,0.3216,204.3478261,20.25280092,124,0
44205,0,1,66,2,161,0.29788,833.9130435,82.64866418,112,0
44206,8105.369807,1,60,4,154,0.25282,115.942029,11.49095088,120,0
44207,962.5126646,1,57,1,156,0.36258,424.6376812,42.08560758,124,1
44208,1519.756839,1,70,2,172,0.33102,1278.550725,114.9669635,94,0
44209,1013.171226,1,56,1,148,0.3722,421.7391304,41.79833381,129,0
44210,3039.513678,1,70,2,176,0.35916,1884.057971,186.7279517,131,1
44211,0,0,69,3,146,0.30452,0,0,-609,0
44212,0,1,47,1,163,0.30384,81.15942029,1.723642631,83,1
44213,0,1,45,1,146,0.3126,0,0,-609,0
44214,0,0,56,2,170,0.31752,1861.449275,184.4872163,128,0
44215,962.5126646,1,46,2,156,0.37,31.88405797,0,92,1
44216,759.8784195,1,54,2,156,0.36942,579.7101449,9.049123815,63,1
44218,0,0,49,1,168,0.37,60.86956522,5.745475438,90,0
44219,0,1,51,2,164,0.25172,869.5652174,86.18213157,116,1
44220,2532.928065,1,75,3,159,0.26,566.0869565,14.3636886,118,1
44221,0,1,54,1,164,0.37434,153.6231884,15.22550991,41,1
44222,810.5369807,1,75,3,175,0.2672,1174.202899,116.374605,120,0
44223,2127.659574,0,58,1,162,0.36738,173.9130435,17.23642631,95,1
44224,2026.342452,1,53,1,167,0.35922,3333.333333,17.23642631,66,1
44225,0,1,44,1,166,0.36,60.86956522,6.03274921,65,0
44226,0,0,47,3,148,0.3341,289.8550725,28.72737719,92,0
44227,0,1,66,1,162,0.35902,234.7826087,18.96006895,57,1
44228,0,0,67,3,160,0.29378,1884.057971,186.7279517,132,0
44229,1823.708207,1,58,2,148,0.26,260.8695652,25.85463947,-42,1
44230,0,1,66,2,146,0.32526,736.2318841,66.36024131,68,1
44231,0,1,69,2,146,0.26236,254.7826087,25.25136455,115,0
44232,1519.756839,1,69,3,164,0.36,84.05797101,8.330939385,103,1
44233,3850.050659,1,73,5,147,0.23052,637.6811594,3.878195921,92,1
44234,0,0,53,2,164,0.3072,1811.594203,179.5461074,68,1
44235,0,1,61,2,167,0.27344,501.4492754,43.09106579,104,0
44236,0,0,46,3,160,0.365,115.3623188,11.43349612,129,1
44237,0,1,38,6,164,0.37712,72.46376812,7.181844298,98,0
44239,0,1,62,2,159,0.38,906.6666667,89.85923585,121,1
44240,0,1,46,2,160,0.36688,180.8695652,17.07842574,111,0
44241,2532.928065,1,48,2,154,0.33998,57.97101449,5.745475438,80,0
44242,0,1,64,1,146,0.32768,405.7971014,21.54553289,65,0
44243,0,0,48,1,146,0.31976,133.2173913,13.20310256,54,1
44244,1013.171226,1,53,2,159,0.30082,171.0144928,0,113,0
44245,0,1,49,3,164,0.38,153.6231884,1.005458202,121,0
44246,0,1,73,3,164,0.33764,60.86956522,1.062912956,80,0
44247,0,1,41,1,168,0.38,75.36231884,7.46911807,59,0
44248,0,0,56,1,158,0.29398,98.55072464,9.767308245,129,1
44249,0,0,73,1,149,0.27024,326.0869565,32.31829934,96,1
44250,0,1,57,3,164,0.36858,173.9130435,14.3636886,121,0
44251,1114.488349,1,65,3,151,0.26462,287.5362319,28.49755817,100,1
44252,0,1,61,1,160,0.34462,394.2028986,39.06923298,130,0
44253,0,0,43,1,151,0.36,0,0,36,1
44254,0,1,43,3,171,0.32474,48.4057971,3.160011491,128,1
44255,1013.171226,1,55,1,165,0.3185,307.2463768,30.45101982,51,1
44256,0,1,62,1,164,0.26,637.6811594,63.20022982,122,0
44257,5065.85613,0,49,3,164,0.39,308.5507246,30.58029302,123,1
44258,0,0,48,1,146,0.37576,318.8405797,11.49095088,131,1
44259,0,1,56,2,164,0.30352,405.7971014,40.21832807,100,0
44260,0,1,44,3,164,0.37778,252.173913,24.99281816,83,1
44261,0,0,55,1,175,0.3288,217.3913043,21.54553289,100,1
44262,0,1,70,1,166,0.25424,400,39.64378052,61,1
44263,1418.439716,1,54,1,160,0.31096,130.4347826,12.92731974,88,1
44264,1519.756839,1,49,2,147,0.364,434.7826087,15.80005745,94,0
44265,0,1,44,2,166,0.33334,176.8115942,17.52370009,100,1
44266,607.9027356,1,74,3,168,0.38,1449.275362,143.636886,134,1
44267,8105.369807,1,74,1,146,0.34,411.5942029,32.31829934,68,1
44268,0,1,50,3,159,0.34096,78.26086957,7.756391841,125,1
44269,1013.171226,1,55,2,170,0.28,420.2898551,0,95,0
44270,0,1,46,2,170,0.38,152.173913,15.08187302,67,1
44271,1519.756839,1,61,2,170,0.37742,289.8550725,8.618213157,115,1
44272,0,0,57,1,159,0.3478,256.5217391,17.81097386,91,1
44273,0,0,45,1,160,0.35274,1213.333333,120.2528009,51,0
44274,3039.513678,1,42,1,170,0.36464,423.1884058,41.9419707,67,0
44275,4559.270517,1,67,2,175,0.26,1739.130435,51.42200517,107,0
44276,2532.928065,1,49,2,169,0.29442,402.6086957,39.90232692,61,1
44277,0,1,45,2,170,0.28924,195.6521739,19.3909796,86,1
44278,7092.198582,0,73,2,160,0.31,1068.115942,105.8603849,126,1
44279,0,1,48,1,166,0.3,492.7536232,48.83654122,97,0
44280,0,1,58,3,164,0.37392,346.6666667,30.45101982,116,0
44281,0,1,48,1,164,0.34,176.8115942,17.52370009,55,0
44282,0,0,51,2,170,0.38354,132.7536232,13.15713875,62,0
44283,0,1,41,1,146,0.33762,197.1014493,19.53461649,64,0
44284,0,1,54,1,146,0.34838,289.8550725,12.06549842,93,1
44285,0,1,53,1,160,0.38,121.7391304,12.06549842,82,1
44287,0,0,68,1,146,0.34992,292.173913,28.95719621,93,1
44288,0,1,40,1,146,0.36,28.98550725,0,-608,1
44289,0,1,57,4,164,0.32256,97.10144928,9.192760701,121,0
44290,0,1,54,2,159,0.29684,956.5217391,63.20022982,61,1
44291,1418.439716,1,41,1,156,0.3544,714.3478261,70.79862109,114,0
44292,0,1,58,3,164,0.336,618.6086957,61.3099684,73,0
44293,2127.659574,1,71,4,156,0.32,520.8695652,51.62309681,82,1
44294,0,0,47,2,146,0.22222,558.9855072,55.40074691,131,1
44295,2431.610942,0,50,2,146,0.37,1449.275362,27.075553,20,1
44296,0,1,43,1,160,0.274,55.07246377,3.935650675,91,0
44297,0,1,70,3,159,0.36666,284.057971,28.15282965,52,0
44298,0,1,61,1,146,0.25204,294.4202899,29.17983338,117,0
44299,759.8784195,0,54,1,172,0.38,1270.144928,125.8833668,81,1
44300,0,1,43,3,164,0.37512,101.1594203,10.02585464,124,0
44301,810.5369807,1,56,1,174,0.32464,144.9275362,13.90405056,94,1
44302,0,1,56,1,160,0.32436,507.2463768,50.27291008,128,0
44303,0,1,42,1,164,0.34,189.2753623,9.537489227,106,0
44304,0,1,71,2,159,0.36166,762.3188406,75.55300201,129,0
44305,0,1,64,1,175,0.2875,469.5652174,46.53835105,90,1
44306,0,1,49,1,164,0.34296,706.9565217,70.06607297,-33,1
44307,759.8784195,1,61,4,147,0.39,420,21.2869865,114,1
44308,1215.805471,1,40,1,146,0.34,0,0,87,1
44309,2532.928065,1,67,3,146,0.32638,614.4927536,51.1347314,127,0
44310,810.5369807,1,69,1,155,0.35874,315.942029,28.95719621,83,1
44311,0,1,74,1,169,0.36988,155.0724638,15.3691468,123,1
44312,0,0,59,3,164,0.38,173.9130435,17.23642631,95,1
44313,0,1,41,2,159,0.245,304.3478261,30.16374605,68,0
44314,0,1,60,1,146,0.33652,72.46376812,4.955472565,75,0
44315,3546.099291,1,56,3,168,0.31254,1449.275362,49.55472565,115,0
44316,0,1,65,1,173,0.35696,326.0869565,32.31829934,47,1
44317,0,1,40,1,164,0.37954,182.6086957,18.09824763,104,0
44318,2026.342452,1,58,2,157,0.37972,572.7536232,56.76529733,99,1
44319,0,1,57,1,146,0.37,28.98550725,2.872737719,68,1
44320,455.9270517,0,73,1,172,0.38,382.6086957,37.92013789,119,1
44322,0,1,60,3,164,0.27018,724.6376812,71.81844298,82,0
44323,0,1,32,3,164,0.37568,234.7826087,23.26917552,121,1
44324,4052.684904,0,56,1,146,0.38,444.9275362,44.09652399,124,1
44325,0,1,41,3,164,0.3742,144.9275362,3.734559035,104,0
44326,1925.025329,1,68,1,162,0.36786,340.5797101,33.7546682,121,0
44327,0,0,42,1,159,0.34,159.4202899,15.80005745,72,0
44328,0,1,75,3,164,0.31862,359.4202899,28.44010342,-18,0
44329,0,1,46,1,151,0.35834,171.0144928,16.94915254,54,0
44330,0,0,70,3,159,0.34,1014.782609,100.5745475,123,1
44331,0,0,38,3,176,0.33794,510.1449275,50.56018386,124,1
44332,0,0,49,1,146,0.36738,753.6231884,74.6911807,32,1
44333,1215.805471,0,50,3,146,0.32,63.47826087,6.291295605,117,1
44334,3039.513678,1,48,2,156,0.33798,231.884058,7.181844298,76,1
44335,2532.928065,1,51,2,147,0.37,1447.826087,143.4932491,80,0
44336,0,1,50,1,164,0.32896,289.8550725,18.96006895,55,1
44337,0,1,46,1,176,0.3532,94.20289855,9.336397587,115,1
44338,0,1,66,1,160,0.27024,526.0869565,52.1401896,110,1
44339,0,1,48,1,172,0.26602,327.5362319,28.72737719,70,0
44341,0,1,53,3,149,0.29,173.9130435,17.23642631,69,1
44342,3039.513678,1,66,1,149,0.31758,1240.57971,14.3636886,67,1
44343,0,1,63,2,159,0.2799,1449.275362,143.636886,43,1
44344,0,1,48,1,166,0.38,202.8985507,20.10916403,123,1
44345,0,1,50,1,148,0.35162,153.6231884,15.22550991,128,1
44346,0,1,41,1,151,0.36,63.76811594,6.320022982,93,1
44347,759.8784195,0,49,3,164,0.38,0.014492754,0,-608,0
44348,0,1,58,3,164,0.37,182.6376812,18.10112037,1,1
44349,962.5126646,1,49,1,164,0.34044,203.4782609,20.16661879,76,0
44350,1519.756839,1,74,2,170,0.36774,240.8695652,17.23642631,92,0
44351,0,1,43,2,164,0.36996,469.5652174,46.53835105,127,0
44352,0,0,75,1,159,0.37,151.0144928,14.96696352,105,1
44353,607.9027356,1,47,1,155,0.30702,194.2028986,19.24734272,121,0
44354,2532.928065,1,72,2,166,0.34,1884.057971,186.7279517,84,0
44356,0,1,55,2,170,0.39,266.6666667,26.42918702,131,1
44357,0,1,60,2,147,0.36446,0,0,-609,1
44358,1823.708207,0,75,1,161,0.37984,662.3188406,65.64205688,111,1
44359,0,0,61,2,148,0.28354,624.6376812,61.90749785,106,0
44360,3039.513678,1,49,1,159,0.36666,66.66666667,6.607296754,99,1
44361,0,1,50,2,164,0.29676,1605.507246,159.1209423,123,0
44362,0,0,44,1,157,0.34168,33.94202899,3.363975869,86,0
44363,0,1,52,1,158,0.366,91.30434783,9.049123815,14,1
44364,0,1,51,2,177,0.31232,43.47826087,4.309106579,82,1
44367,0,1,41,1,164,0.35182,328.6956522,32.57684573,97,0
44368,810.5369807,0,74,1,169,0.35308,504.6376812,50.01436369,115,1
44369,0,1,36,3,159,0.2404,231.884058,22.98190175,127,1
44370,1013.171226,0,50,3,159,0.31682,407.2463768,40.36196495,104,0
44371,0,0,66,3,146,0.36506,1082.608696,107.2967538,126,1
44372,0,0,74,2,160,0.2961,727.5362319,71.81844298,118,0
44373,4052.684904,1,68,2,164,0.23268,579.7101449,57.45475438,132,0
44375,0,1,41,1,164,0.39,81.15942029,8.043665613,63,0
44376,0,1,61,1,176,0.31976,1089.855072,108.0149382,84,0
44377,0,0,41,1,171,0.34678,15.94202899,1.580005745,51,0
44378,0,1,71,3,159,0.35238,242.0289855,23.98735995,122,1
44379,0,0,48,3,159,0.37804,266.6463768,13.78914105,59,0
44380,810.5369807,1,42,1,166,0.36144,92.75362319,9.192760701,124,0
44381,404.2553191,0,74,1,147,0.34936,0,0,111,1
44382,2026.342452,0,75,2,154,0.33652,313.4782609,31.06865843,-20,1
44383,0,1,57,1,156,0.37,88.69565217,8.79057742,99,1
44384,0,1,48,1,164,0.2771,347.826087,9.767308245,69,1
44385,0,1,62,2,164,0.38,336.2318841,33.32375754,44,1
44386,2026.342452,1,55,1,175,0.3395,284.3478261,28.18155702,131,1
44387,0,1,37,1,164,0.3437,86.95652174,8.618213157,55,1
44388,0,0,48,1,146,0.35044,397.6811594,5.745475438,96,0
44389,0,1,58,1,159,0.3077,691.284058,68.51278368,-24,0
44390,0,0,66,1,171,0.34,417.3913043,41.36742315,46,1
44391,0,1,52,3,164,0.37874,94.20289855,8.905486929,77,1
44393,0,0,60,3,150,0.36,189.2753623,18.75897731,93,1
44394,0,0,54,3,164,0.32636,328.6956522,32.57684573,132,1
44395,0,1,75,3,159,0.26,2898.550725,155.9896581,131,1
44396,0,1,60,3,164,0.33994,231.884058,7.181844298,-11,1
44397,0,1,52,2,148,0.37486,579.7101449,26.10744039,110,0
44398,0,1,57,1,164,0.36012,673.9130435,66.79115197,84,0
44399,10131.71226,1,47,2,156,0.36476,221.4492754,0,66,0
44400,0,1,42,1,147,0.37,97.10144928,5.745475438,84,1
44401,0,0,47,2,146,0.37556,217.3913043,21.54553289,62,1
44403,0,1,69,5,154,0.26698,304.3478261,5.027291008,89,1
44404,810.5369807,1,67,3,176,0.29474,1124.637681,17.23642631,97,0
44405,0,1,46,2,169,0.26708,1449.275362,143.636886,91,0
44406,0,0,52,1,146,0.34064,144.9275362,14.3636886,81,1
44407,0,1,56,1,169,0.34044,339.1304348,33.61103131,89,0
44408,0,0,45,2,146,0.34,97.39130435,9.652398736,124,0
44409,1013.171226,1,75,1,150,0.38,1030.289855,102.1114622,46,1
44410,0,0,69,1,163,0.37,320.2898551,20.08043666,105,0
44411,0,1,66,1,171,0.37,388.4057971,38.49468544,69,1
44412,0,0,59,2,146,0.39,289.8550725,14.79459925,125,0
44413,506.585613,0,43,3,154,0.35556,40.57971014,0,82,1
44414,0,0,62,1,158,0.37,34.7826087,2.815282965,62,1
44415,0,0,54,1,146,0.29948,0,0,-609,0
44417,0,0,72,3,146,0.325,164.7826087,16.33151393,112,0
44418,1013.171226,1,74,2,169,0.32936,217.3913043,19.53461649,55,0
44419,0,0,52,2,156,0.35556,34.20289855,3.389830508,77,0
