comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
0,b'0',51,3,164,0.31816,-10,-10,-609,1
0,b'1',46,3,146,0.29362,168.115942,16.66187877,131,1
2026.342452,b'1',65,2,170,0.32,14.49275362,1.43636886,74,1
2026.342452,b'0',73,1,176,0.26,92.75362319,-10,127,1
0,b'1',59,1,164,0.38,86.95652174,8.618213157,77,1
0,b'1',53,2,171,0.37902,579.7101449,57.45475438,125,1
3039.513678,b'1',67,1,166,0.36764,347.826087,34.47285263,68,1
1013.171226,b'1',62,2,154,0.38,52.17391304,5.170927894,100,1
0,b'0',62,1,160,0.38,997.9710145,98.90835967,126,1
1317.122594,b'1',46,1,151,0.30248,194.2028986,-10,108,1
0,b'0',49,3,164,0.36184,179.7101449,16.374605,84,1
0,b'1',46,2,159,0.31966,22.31884058,1.6374605,82,1
0,b'1',59,1,146,0.34,833.3333333,82.59120942,103,1
0,b'0',46,1,159,0.2625,184.6376812,18.29933927,104,1
0,b'0',50,1,164,0.29264,132.7536232,13.15713875,26,1
0,b'0',53,2,146,0.36038,504.3478261,34.35937949,98,1
0,b'0',72,1,146,0.344,682.6086957,67.65297328,128,1
0,b'0',46,1,146,0.29236,-10,-10,90,1
658.5612969,b'0',48,1,154,0.34154,365.2173913,36.19649526,127,1
3546.099291,b'1',72,1,146,0.30026,898.5507246,89.05486929,85,1
0,b'1',59,1,159,0.38,202.8985507,17.69606435,125,1
2634.245187,b'1',57,2,146,0.35446,906.9565217,89.88796323,112,1
1519.756839,b'1',63,1,175,0.38,1739.130435,-10,105,1
0,b'1',51,2,170,0.31764,-10,-10,-609,1
0,b'0',53,1,164,0.38,260.8695652,25.85463947,94,1
486.3221884,b'1',45,1,160,0.37,312.173913,30.93938523,54,1
0,b'1',43,3,164,0.30542,162.3188406,16.08733123,141,1
911.8541033,b'0',70,3,151,0.34,217.1014493,16.89169779,128,1
0,b'0',61,1,146,0.38,139.2463768,13.800632,124,1
0,b'1',48,1,146,0.38,494.2028986,48.98017811,114,1
0,b'1',54,3,146,0.29102,440.5797101,43.66561333,117,1
1519.756839,b'0',71,1,170,0.32144,289.8550725,28.72737719,116,1
0,b'1',52,2,170,0.31368,152.173913,15.08187302,77,1
810.5369807,b'0',75,4,154,0.24666,646.5217391,64.07641482,132,1
1722.391084,b'1',50,3,164,0.3353,183.1884058,18.15570238,132,1
0,b'1',59,1,168,0.34,1449.275362,38.78195921,46,1
1215.805471,b'1',43,1,151,0.35324,24.63768116,2.441827061,-608,1
0,b'0',59,2,164,0.32106,-10,-10,-609,1
0,b'1',49,1,158,0.366,3.47826087,-10,109,1
0,b'1',50,1,146,0.29482,150.8695652,14.95259983,128,1
0,b'1',62,2,176,0.3319,1616.231884,160.1838552,-58,1
0,b'1',47,1,164,0.34022,75.36231884,5.170927894,99,1
1317.122594,b'1',58,2,167,0.29334,144.9275362,14.3636886,80,1
0,b'1',64,1,167,0.37062,1156.521739,114.622235,121,1
0,b'1',45,3,169,0.33228,-10,-10,-609,1
506.585613,b'1',51,1,168,0.38,156.5217391,15.51278368,131,1
2887.537994,b'1',71,2,146,0.31788,953.6231884,94.51307096,91,1
2026.342452,b'1',72,2,159,0.31276,657.9710145,65.21114622,134,1
0,b'1',64,3,159,0.33248,333.9130435,33.09393852,79,1
759.8784195,b'1',68,3,151,0.366,52.75362319,-10,93,1
0,b'0',48,2,154,0.28912,173.9130435,17.23642631,110,1
1114.488349,b'1',71,2,147,0.37,144.9275362,3.734559035,124,1
0,b'1',65,1,146,0.3092,693.0434783,68.68715886,125,1
0,b'1',60,4,173,0.33576,600,59.46567078,57,1
6382.978723,b'1',75,3,160,0.3792,903.4782609,34.47285263,129,1
0,b'1',48,1,166,0.36526,53.04347826,5.257110026,95,1
0,b'0',53,3,160,0.35614,47.82608696,4.740017236,99,1
0,b'0',53,2,166,0.36666,579.7101449,57.45475438,124,1
0,b'0',69,1,151,0.24022,8.695652174,-10,67,1
0,b'0',41,1,160,0.34,101.4492754,6.521114622,39,1
557.2441743,b'1',71,1,160,0.30526,144.9246377,-10,131,1
1013.171226,b'1',74,1,146,0.37988,233.3333333,23.12553864,128,1
506.585613,b'1',75,3,151,0.3386,176.8115942,17.52370009,99,1
0,b'1',50,1,146,0.3798,1014.492754,15.22550991,119,1
0,b'0',49,4,154,0.36346,36.23188406,2.671646079,118,1
0,b'0',46,2,173,0.37666,278.2608696,6.406205113,107,1
6079.027356,b'1',53,2,166,0.25,595.6521739,59.03476013,117,1
0,b'1',74,3,167,0.378,295.6521739,29.30192473,110,1
557.2441743,b'1',47,1,176,0.34,289.8550725,28.72737719,101,1
0,b'0',53,1,155,0.31282,260.8695652,24.76299914,69,1
0,b'0',53,2,146,0.3237,434.7826087,43.09106579,90,1
3546.099291,b'1',45,1,167,0.34606,1309.855072,129.8190175,98,0
0,b'1',71,3,159,0.34,584.3478261,57.91439242,132,1
0,b'0',50,2,160,0.36242,144.9275362,14.3636886,127,1
0,b'0',64,2,146,0.24192,1038.26087,102.9014651,111,1
5065.85613,b'1',65,2,146,0.27142,353.6231884,35.04740017,131,1
0,b'1',48,1,146,0.3699,237.6811594,23.5564493,84,1
0,b'0',44,1,161,0.342,127.826087,12.66877334,38,1
0,b'1',49,2,170,0.2215,1831.304348,181.4995691,103,1
253.2928065,b'1',72,1,155,0.38982,-10,-10,-609,1
810.5369807,b'1',46,1,147,0.3487,57.97101449,5.745475438,99,1
0,b'0',45,1,160,0.37,307.3275362,8.638322321,124,1
0,b'1',68,3,149,0.38,738.5507246,73.19735708,122,1
7598.784195,b'0',67,2,146,0.31796,467.4666667,9.192760701,124,1
1519.756839,b'1',56,1,160,0.38,398.5507246,39.50014364,68,1
0,b'1',50,1,146,0.35772,515.942029,39.64378052,111,1
0,b'1',53,3,167,0.35428,214.4927536,21.25825912,79,1
0,b'0',59,1,169,0.36798,733.6231884,72.70899167,61,1
0,b'1',44,1,148,0.32858,305.0202899,30.23039357,68,1
0,b'1',52,6,159,0.31304,243.7681159,14.65096237,127,1
0,b'1',67,2,146,0.29152,575.3623188,57.02384372,128,1
2026.342452,b'1',50,2,154,0.36996,86.95652174,-10,33,1
0,b'0',59,1,160,0.37,181.7391304,18.0120655,128,1
0,b'1',53,2,169,0.3226,121.7391304,12.06549842,108,1
1418.439716,b'0',68,3,162,0.37682,82.60869565,8.187302499,127,1
5521.783181,b'1',61,2,159,0.38,1449.275362,143.636886,117,1
861.195542,b'1',51,1,170,0.36158,5.797101449,-10,73,1
1013.171226,b'1',63,3,177,0.3,724.6376812,0.003160011,101,1
0,b'1',74,2,170,0.28872,428.9855072,42.51651824,91,1
1013.171226,b'1',64,1,146,0.3346,521.7391304,27.86555587,103,1
0,b'1',47,2,146,0.3788,43.76811594,4.337833956,73,1
1013.171226,b'1',60,2,160,0.34,1182.608696,117.2076989,126,1
1418.439716,b'0',50,2,161,0.31212,579.7101449,57.45475438,131,1
0,b'0',61,2,167,0.31,315.3623188,31.25538638,125,1
0,b'1',44,1,162,0.35452,828.9855072,82.16029876,106,1
0,b'1',58,1,171,0.35,217.6811594,21.57426027,36,1
607.9027356,b'1',48,2,176,0.36924,95.65217391,9.480034473,102,1
810.5369807,b'1',68,1,166,0.32956,171.0144928,5.745475438,120,1
3039.513678,b'0',62,1,159,0.34,289.8550725,22.40735421,101,1
0,b'1',56,3,169,0.36392,434.7826087,37.34559035,70,1
0,b'1',69,3,159,0.33334,327.5362319,20.39643781,28,1
1418.439716,b'1',71,1,156,0.26,503.5072464,49.90232692,116,1
0,b'1',64,1,159,0.30666,771.0144928,76.41482333,117,1
0,b'1',63,3,146,0.27042,495.6521739,2.010916403,128,1
0,b'1',45,2,159,0.29666,165.2173913,7.756391841,129,1
0,b'1',54,2,164,0.29386,234.7826087,17.23642631,132,1
0,b'1',47,6,148,0.37,72.46376812,5.889112324,129,1
0,b'1',55,3,164,0.31512,275.3623188,27.29100833,124,1
0,b'1',39,3,164,0.38,78.26086957,7.756391841,118,1
4964.539007,b'1',66,1,157,0.34,753.6231884,74.6911807,67,1
0,b'0',67,3,176,0.37,321.7391304,22.12008044,113,1
0,b'1',43,1,147,0.38,36.60869565,3.628267739,67,1
0,b'1',42,1,164,0.32698,278.2608696,27.5782821,100,1
10131.71226,b'1',63,2,160,0.3763,84.05797101,-10,129,1
151.9756839,b'1',45,3,177,0.36804,-10,-10,-609,1
0,b'1',63,2,164,0.26932,1137.913043,112.7779374,104,1
0,b'1',48,3,170,0.36722,43.47826087,-10,83,1
4052.684904,b'1',73,2,161,0.36,357.9710145,35.47831083,124,1
5065.85613,b'0',63,6,159,0.37,202.8985507,14.3636886,56,1
0,b'1',52,2,148,0.30876,43.47826087,2.212008044,121,1
810.5369807,b'1',55,2,146,0.32082,871.0144928,86.32576846,132,1
861.195542,b'1',63,3,169,0.33202,313.0434783,18.67279517,77,1
1013.171226,b'1',74,1,162,0.37512,764.9246377,25.10772766,95,1
0,b'0',72,1,160,0.30722,185.5072464,18.3855214,71,1
0,b'1',54,1,146,0.38,-10,-10,-609,1
0,b'1',44,1,148,0.36464,383.4782609,38.00632002,74,1
0,b'0',50,1,146,0.2908,326.0869565,32.31829934,82,1
0,b'0',47,1,146,0.35342,94.20289855,9.336397587,123,1
0,b'1',73,2,159,0.38,830.4347826,82.30393565,79,1
1317.122594,b'1',54,3,166,0.34506,144.9275362,14.3636886,96,1
658.5612969,b'0',46,2,170,0.37,253.6231884,25.13645504,81,1
1519.756839,b'1',43,3,164,0.34792,434.7826087,43.09106579,92,1
0,b'1',44,2,177,0.33516,440.5797101,2.269462798,107,1
253.2928065,b'1',70,3,155,0.34128,130.7246377,7.813846596,73,1
2026.342452,b'1',75,2,161,0.25012,217.3913043,21.54553289,95,1
0,b'1',56,2,170,0.21566,236.5217391,12.92731974,74,1
3039.513678,b'1',71,1,148,0.3,794.2028986,78.7130135,127,1
0,b'0',57,3,148,0.33816,121.4492754,12.03677104,82,1
0,b'1',50,1,160,0.3796,1069.565217,68.08388394,96,1
0,b'1',44,1,171,0.36666,217.3913043,21.54553289,123,1
911.8541033,b'0',66,1,175,0.36368,116.8115942,4.021832807,63,1
0,b'0',70,1,160,0.36986,379.7101449,37.63286412,48,1
354.6099291,b'1',47,1,160,0.36814,295.0724638,29.24446998,87,1
4559.270517,b'1',66,1,168,0.25334,375.6521739,37.23068084,57,1
810.5369807,b'0',47,1,166,0.36982,144.9275362,14.3636886,126,1
2092.198582,b'1',59,3,154,0.36604,173.9130435,17.23642631,64,1
0,b'1',51,2,159,0.34596,400,39.64378052,109,1
0,b'1',58,3,146,0.36756,368.115942,36.48376903,114,1
0,b'1',42,1,177,0.31426,173.9130435,6.320022982,44,1
0,b'0',72,1,176,0.34126,1258.26087,124.7055444,130,1
50658.5613,b'1',56,3,160,0.34904,637.6811594,63.20022982,73,1
1722.391084,b'1',67,3,152,0.30596,262.0289855,25.96954898,89,1
911.8541033,b'1',49,2,147,0.31136,130.4347826,12.92731974,112,1
3039.513678,b'1',50,3,173,0.37674,177.9130435,17.63286412,68,1
911.8541033,b'1',75,2,175,0.30676,115.942029,-10,28,1
1013.171226,b'0',54,1,166,0.38,715.942029,70.95662166,127,1
0,b'0',66,2,164,0.37998,68.69565217,6.808388394,68,1
823.7082067,b'1',44,1,147,0.36794,78.26086957,7.756391841,63,1
0,b'1',48,3,159,0.36928,302.3188406,29.96265441,41,1
0,b'1',62,1,160,0.36704,86.95652174,8.618213157,57,1
0,b'0',41,1,164,0.37306,396.2318841,39.27032462,121,1
1013.171226,b'1',61,1,163,0.33334,231.884058,-10,88,1
0,b'1',56,2,170,0.33636,281.1594203,21.54553289,110,1
2532.928065,b'0',69,2,167,0.287,299.6231884,23.26917552,121,1
1519.756839,b'1',61,3,167,0.3508,127.5362319,12.64004596,108,1
2532.928065,b'1',75,2,156,0.34,323.1884058,32.03102557,98,1
0,b'1',42,3,164,0.37632,4.347826087,0.430910658,93,1
0,b'1',52,3,148,0.31112,98.55072464,5.751220914,131,1
2127.659574,b'1',46,1,164,0.34174,173.9130435,17.23642631,-5,1
0,b'1',51,3,160,0.35506,233.3333333,23.12553864,131,1
0,b'1',49,1,164,0.27896,1076.086957,106.6503878,127,1
0,b'1',72,1,160,0.33576,194.2028986,4.165469693,52,1
0,b'0',56,3,164,0.3,869.5652174,86.18213157,86,1
5065.85613,b'1',57,2,164,0.374,959.4202899,95.0876185,103,1
0,b'0',56,3,146,0.27644,383.4782609,38.00632002,103,1
506.585613,b'0',59,3,154,0.36352,151.884058,15.05314565,79,1
0,b'1',49,1,148,0.38,76.8115942,7.612754955,60,1
759.8784195,b'1',51,1,147,0.36,579.7101449,10.22694628,35,1
0,b'0',45,3,160,0.39,228.2608696,22.62280954,129,1
1013.171226,b'1',56,2,156,0.34,125.5072464,12.43895432,80,1
506.585613,b'1',58,1,154,0.32166,202.8985507,20.10916403,51,1
0,b'1',48,3,164,0.37208,171.0144928,16.94915254,54,1
303.9513678,b'1',56,1,157,0.37,115.942029,4.137316863,98,1
2026.342452,b'1',69,2,164,0.33744,1333.333333,47.40017236,51,1
0,b'1',71,1,165,0.3563,92.75362319,9.192760701,123,1
0,b'0',48,2,156,0.29132,27.24637681,2.700373456,129,1
8510.638298,b'1',71,2,171,0.37,721.7391304,60.3274921,69,1
0,b'0',59,3,164,0.35384,31.01449275,3.073829359,73,1
2532.928065,b'1',65,2,156,0.37284,423.1884058,41.9419707,126,1
1925.025329,b'1',55,3,164,0.37998,179.7101449,17.81097386,89,1
810.5369807,b'1',56,2,147,0.3682,717.3913043,71.10025855,110,1
0,b'0',53,1,160,0.38,115.9536232,11.49209997,119,1
1519.756839,b'1',57,2,156,0.2923,8.695652174,-10,129,1
0,b'0',53,1,169,0.37,10.72463768,1.062912956,129,1
0,b'0',48,1,146,0.33552,81.15942029,8.043665613,103,1
1823.708207,b'1',71,2,156,0.3,579.7101449,57.45475438,121,1
0,b'1',52,2,146,0.2895,625.2173913,61.9649526,104,1
0,b'1',75,1,146,0.3697,147.826087,14.65096237,107,1
5065.85613,b'0',45,1,169,0.36266,268.115942,26.5728239,97,1
658.5612969,b'1',57,2,175,0.27502,579.7101449,57.45475438,127,1
9118.541033,b'1',53,2,159,0.32858,579.7101449,57.45475438,108,1
2532.928065,b'0',63,1,175,0.34286,1485.507246,147.2278081,78,1
0,b'0',43,2,168,0.37,144.9246377,14.36340132,77,1
0,b'1',42,1,159,0.31248,173.9130435,1.43636886,82,1
0,b'1',62,1,164,0.2994,171.0144928,16.94915254,72,1
1519.756839,b'1',70,1,170,0.36996,55.07246377,5.458201666,86,1
1013.171226,b'1',72,3,169,0.33126,933.3333333,0.001436369,65,1
0,b'0',67,2,160,0.37368,86.95652174,8.618213157,37,1
1215.805471,b'1',71,3,176,0.38,1159.42029,9.767308245,2,1
0,b'1',44,1,169,0.37,-10,-10,89,1
0,b'1',54,2,146,0.35998,289.8550725,28.72737719,93,1
0,b'1',50,1,163,0.26356,18.84057971,1.867279517,112,1
0,b'1',46,2,167,0.3538,787.826087,78.0810112,115,1
0,b'1',58,1,160,0.36868,573.9130435,56.88020684,121,1
0,b'1',51,1,146,0.37858,580.8695652,57.56966389,107,1
0,b'1',54,1,176,0.35002,288.6956522,28.61246768,54,1
2026.342452,b'1',60,1,146,0.30888,121.7391304,8.905486929,147,1
0,b'0',56,1,146,0.2518,95.36231884,9.451307096,129,1
0,b'1',44,3,146,0.30568,360,35.67940247,110,1
1823.708207,b'1',72,3,160,0.27822,267.826087,26.54409652,94,1
0,b'1',69,3,169,0.3427,168.115942,16.66187877,100,1
0,b'0',69,3,175,0.21602,289.8550725,28.72737719,74,1
0,b'0',65,3,162,0.33594,124.057971,12.29531744,130,1
1215.805471,b'0',73,1,146,0.36,405.7971014,40.21832807,134,1
1114.488349,b'1',59,1,146,0.34,72.46376812,7.181844298,93,1
3546.099291,b'1',66,2,147,0.34,327.5362319,32.46193623,75,1
0,b'1',58,2,158,0.36,8.985507246,0.890548693,61,1
810.5369807,b'0',49,2,169,0.37,72.46376812,7.181844298,79,1
2532.928065,b'1',40,1,164,0.33334,28.98550725,-10,92,1
6079.027356,b'0',55,2,160,0.324,595.3623188,59.00603275,49,1
1823.708207,b'1',58,3,166,0.37,724.6376812,71.81844298,128,1
0,b'1',57,1,160,0.30252,268.6086957,24.5619075,114,1
1519.756839,b'1',68,1,162,0.35632,182.6086957,9.049123815,132,1
0,b'1',58,1,163,0.31112,-10,-10,-609,1
15197.56839,b'1',69,2,161,0.32008,276.2086957,9.336397587,125,1
0,b'1',57,2,147,0.34,285.5072464,28.29646653,67,1
0,b'1',39,1,148,0.36552,144.9275362,14.3636886,113,1
2532.928065,b'1',52,1,160,0.38,434.7826087,3.734559035,88,1
2532.928065,b'0',68,1,162,0.32174,272.4637681,27.00373456,108,1
3546.099291,b'1',62,3,148,0.36,807.2463768,80.00574548,116,1
2026.342452,b'1',67,3,175,0.28056,1394.202899,138.1786843,64,1
0,b'1',52,3,158,0.36296,282.6086957,28.00919276,129,1
0,b'0',39,2,156,0.28814,17.39130435,1.723642631,-608,1
0,b'1',48,1,171,0.38,217.3913043,21.54553289,97,1
0,b'1',45,1,146,0.3435,434.7826087,43.09106579,131,1
0,b'0',55,1,176,0.37,75.36231884,-10,85,1
1317.122594,b'1',72,3,169,0.30072,-10,-10,79,1
0,b'1',60,3,152,0.314,739.1304348,23.5564493,72,1
4559.270517,b'1',73,1,168,0.37,275.3623188,27.29100833,129,1
0,b'1',54,2,164,0.34,70.14492754,6.95202528,99,1
0,b'1',48,1,160,0.37114,469.5652174,21.54553289,105,1
0,b'0',56,1,150,0.29586,104.3478261,6.463659868,112,1
1013.171226,b'1',39,1,164,0.29322,20,1.982189026,86,1
0,b'1',46,1,164,0.32514,104.3478261,10.34185579,125,1
1013.171226,b'1',49,3,164,0.28998,117.1014493,11.60586038,68,1
0,b'1',60,1,146,0.34312,191.3043478,18.96006895,70,1
2532.928065,b'1',62,2,171,0.3333,1183.188406,117.2651537,82,1
0,b'1',44,3,164,0.37506,-10,-10,-608,1
0,b'0',72,1,164,0.38,57.97101449,5.745475438,-7,1
0,b'1',70,1,166,0.368,163.1884058,14.3636886,90,1
0,b'0',75,1,171,0.28006,389.2753623,25.96954898,89,1
0,b'1',65,2,170,0.32102,240.2898551,23.81499569,108,1
0,b'1',43,1,169,0.368,34.67826087,2.585463947,117,1
2026.342452,b'1',73,1,160,0.38,298.5507246,20.68371158,132,1
1013.171226,b'1',56,1,175,0.38,38.84057971,3.849468544,61,1
0,b'1',45,1,160,0.3469,117.1014493,11.60586038,108,1
688.9564336,b'0',75,1,156,0.3798,217.3913043,5.458201666,22,1
6585.612969,b'1',60,3,146,0.34,1026.086957,101.6949153,120,1
0,b'0',52,1,164,0.37988,1449.275362,41.9419707,60,1
405.2684904,b'1',49,3,164,0.3009,168.115942,16.66187877,53,1
1519.756839,b'0',52,3,160,0.37556,40.86956522,4.050560184,103,1
0,b'1',51,3,169,0.3174,202.8985507,20.10916403,95,1
0,b'1',69,1,164,0.38,347.826087,29.87647228,122,1
0,b'0',43,1,160,0.37878,260.8695652,25.85463947,47,1
0,b'0',47,1,170,0.34666,217.3913043,21.54553289,121,1
0,b'1',53,1,151,0.3,40.57971014,4.021832807,69,1
0,b'0',46,2,154,0.32706,28.98550725,2.872737719,47,1
0,b'1',44,1,164,0.38,96.8115942,9.594943982,64,1
1519.756839,b'1',65,3,171,0.38632,35.94202899,3.562194772,131,1
0,b'1',40,1,169,0.368,21.73913043,2.154553289,36,1
0,b'0',70,1,146,0.2693,345.2173913,-10,129,1
0,b'1',51,2,151,0.32,568.115942,56.30565929,124,1
0,b'1',42,1,164,0.36994,217.3913043,21.54553289,95,1
0,b'0',46,1,146,0.37,130.4347826,12.92731974,113,1
0,b'1',71,3,164,0.36154,318.8405797,31.60011491,53,1
0,b'1',61,3,160,0.36334,184.057971,18.24188452,119,1
0,b'1',60,2,170,0.37,133.3333333,13.21459351,38,1
0,b'1',52,3,164,0.31,28.98550725,-10,92,1
0,b'1',49,1,169,0.33806,347.826087,30.70956622,82,1
0,b'0',44,1,171,0.36,181.1594203,17.95461074,67,1
0,b'1',59,3,164,0.25388,521.7391304,47.54380925,130,1
0,b'1',73,2,159,0.38,327.5362319,32.46193623,37,1
0,b'1',50,2,159,0.31246,811.5942029,80.43665613,110,1
861.195542,b'1',51,3,173,0.3274,144.9275362,14.3636886,124,1
810.5369807,b'1',46,1,151,0.354,217.3913043,21.54553289,45,1
0,b'0',48,1,171,0.368,139.7101449,13.84659581,40,1
0,b'1',75,3,146,0.35464,634.7826087,62.91295605,95,1
0,b'1',50,2,148,0.32056,237.6811594,14.3636886,100,1
0,b'1',40,3,164,0.36,8.695652174,0.861821316,31,1
0,b'1',43,1,169,0.3091,626.8753623,62.1292732,84,1
2026.342452,b'1',65,2,168,0.33736,666.6666667,66.07296754,108,1
1317.122594,b'0',64,2,164,0.38,530.4347826,52.57110026,112,1
0,b'0',50,2,160,0.27978,-10,-10,50,1
0,b'1',41,1,164,0.35054,45.2173913,4.481470842,121,1
0,b'0',52,2,164,0.39,11.5942029,-10,-608,1
0,b'1',63,2,154,0.36176,53.62318841,5.31456478,84,1
0,b'1',48,1,173,0.35834,217.3913043,21.54553289,71,1
861.195542,b'1',53,1,175,0.37,282.6086957,28.00919276,60,1
455.9270517,b'0',43,2,147,0.3451,-10,-10,-609,1
1146.909828,b'1',62,3,160,0.306,809.5652174,80.23556449,88,1
607.9027356,b'1',57,3,164,0.34118,39.42028986,3.906923298,119,1
2026.342452,b'1',65,3,159,0.34,105.7971014,10.48549267,67,1
0,b'1',55,3,164,0.38,390.4347826,3.160011491,76,1
0,b'0',52,3,146,0.3576,217.3913043,21.54553289,128,1
0,b'1',58,2,160,0.34,1794.492754,177.8511922,94,1
0,b'1',45,1,159,0.36,84.05797101,-10,82,1
1013.171226,b'1',69,1,146,0.34,137.3913043,13.61677679,32,1
0,b'1',58,3,169,0.26642,144.9275362,-10,95,1
3039.513678,b'1',75,1,146,0.34,492.7536232,20.36771043,130,1
1519.756839,b'1',75,1,175,0.37,4347.826087,67.65297328,93,1
1013.171226,b'1',61,6,154,0.29302,28.98550725,-10,-608,1
810.5369807,b'1',64,2,147,0.2749,-10,-10,-608,1
0,b'1',64,1,167,0.37316,620.2898551,61.47658719,72,1
2497.859169,b'1',75,3,169,0.37526,347.826087,14.65096237,110,1
1013.171226,b'0',46,1,154,0.38,307.2463768,30.45101982,131,1
0,b'1',46,2,162,0.35566,144.9275362,8.618213157,108,1
0,b'0',48,1,146,0.29694,80.28985507,7.957483482,76,1
0,b'1',72,2,160,0.25064,1211.594203,120.0804367,78,1
0,b'0',43,1,146,0.36056,144.9275362,14.3636886,92,1
3032.421479,b'1',63,1,163,0.38,202.8985507,14.3636886,56,1
9625.126646,b'1',74,2,164,0.2597,1023.188406,101.4076415,98,1
0,b'0',46,1,171,0.36924,77.39130435,7.67020971,88,1
0,b'1',65,2,171,0.33068,420.2898551,41.65469693,30,1
1519.756839,b'1',57,2,175,0.32068,666.6666667,23.41281241,100,1
0,b'1',46,3,150,0.3752,278.2608696,27.5782821,119,1
0,b'0',49,1,146,0.38,521.7391304,34.18557886,98,1
0,b'1',59,1,165,0.36238,414.4927536,41.08014938,123,1
861.195542,b'0',45,1,173,0.37,20.28985507,-10,62,1
3546.099291,b'0',75,2,156,0.37984,756.8115942,69.00316001,83,1
0,b'1',74,1,170,0.30426,49.27536232,-10,100,1
607.9027356,b'0',72,1,161,0.3044,46.66666667,4.625107728,100,1
0,b'0',68,1,146,0.36292,52.17391304,5.170927894,-2,1
0,b'1',50,2,168,0.38,173.9130435,9.480034473,115,1
0,b'1',59,2,164,0.2375,1486.956522,147.371445,64,1
0,b'1',51,1,170,0.3201,724.6376812,23.5564493,11,1
0,b'1',49,1,164,0.29502,211.3043478,20.94225797,120,1
0,b'1',44,1,175,0.3646,12.17391304,1.206549842,70,1
0,b'0',67,1,161,0.35774,443.1884058,43.92415972,123,1
1013.171226,b'1',50,6,151,0.28236,104.6376812,5.745475438,131,1
0,b'1',45,1,164,0.34486,289.8550725,7.325481184,36,1
0,b'1',72,1,164,0.34,872.4637681,86.46940534,-7,1
0,b'1',63,2,171,0.38,852.173913,84.45848894,126,1
0,b'0',51,1,164,0.37724,97.10144928,9.623671359,127,1
0,b'1',60,3,160,0.37714,32.46376812,0.043091066,130,1
1823.708207,b'1',54,1,154,0.3697,31.88405797,2.872737719,27,0
0,b'1',45,1,147,0.37414,102.3188406,-10,132,1
0,b'1',66,1,146,0.36842,869.5652174,86.18213157,97,1
0,b'1',51,4,164,0.36086,115.942029,11.49095088,118,1
0,b'1',45,1,169,0.3359,376.8115942,5.458201666,41,1
0,b'1',45,1,164,0.3666,578.8405797,57.36857225,124,1
0,b'0',47,1,164,0.34998,144.9275362,14.3636886,101,1
1114.488349,b'1',43,2,164,0.37882,451.5942029,44.75725366,55,1
506.585613,b'1',69,1,177,0.33992,497.1014493,49.26745188,116,1
0,b'0',51,2,146,0.35976,42.02898551,-10,90,1
3039.513678,b'1',52,2,162,0.34,289.8550725,28.72737719,18,1
0,b'1',71,3,164,0.33334,55.52173913,-10,68,1
0,b'1',42,1,146,0.36202,59.42028986,5.889112324,48,0
1215.805471,b'1',49,3,164,0.37682,115.942029,7.181844298,7,1
0,b'1',51,1,160,0.3251,321.7391304,21.97644355,89,1
0,b'1',62,3,164,0.23496,174.7826087,17.32260845,120,1
0,b'1',42,3,164,0.3789,1.739130435,-10,99,1
0,b'1',59,2,159,0.36,171.0144928,16.94915254,81,1
0,b'1',55,3,146,0.36,-10,-10,126,1
0,b'1',52,2,164,0.35868,217.3913043,21.54553289,70,1
0,b'0',61,3,160,0.30584,244.3478261,24.21717897,74,1
1215.805471,b'1',55,3,167,0.29934,298.5507246,29.58919851,120,1
0,b'0',47,1,146,0.3727,282.6086957,28.00919276,132,1
0,b'0',72,2,146,0.34666,844.6376812,83.71157713,113,1
0,b'1',58,3,154,0.28564,126.6202899,10.62912956,68,1
668.6930091,b'1',58,3,164,0.3062,20.4057971,-10,128,1
1013.171226,b'1',59,2,158,0.3691,26.08695652,2.585463947,63,1
0,b'1',40,3,169,0.3657,217.3913043,21.54553289,108,1
0,b'1',49,3,164,0.38,114.4927536,11.34731399,82,1
0,b'1',51,3,164,0.26456,400,26.14191324,17,1
